i,j,val
46,39,        0.0203576318
46,41,        0.0431272327
46,43,        0.0079352880
46,46,     -104.3049048133
46,47,       -0.0431676863
46,48,       -0.0181030220
46,49,       -0.0104517846
46,50,       -0.0179598159
46,51,       -0.5741184541
46,52,       -0.0209035693
47,6,        0.0015600549
47,10,       -0.0076035352
47,13,       -0.0032181125
47,19,        0.0166933721
47,24,        0.0275331962
47,25,       -0.0127261273
47,26,       -0.0060614912
47,27,       -0.0016958162
47,29,        0.0117352219
47,30,       -0.0016958162
47,31,       -0.0080196510
47,34,        0.0160393020
47,39,       -0.0209035693
47,40,        0.4500077917
47,42,       -0.2450830159
47,45,       -0.0079352880
47,46,       -0.0431676863
47,47,     -104.2519400716
47,48,       -0.4709799734
47,49,       -0.2843427582
47,50,        0.1697392576
47,52,        0.0203576318
47,53,        0.5811078602
47,54,       -0.2540314043
48,7,        0.0015600549
48,10,       -0.0027869672
48,15,       -0.0027869672
48,20,        0.0128460515
48,21,        0.0066637547
48,24,       -0.0128460515
48,25,        0.0341987095
48,26,        0.0042437359
48,27,       -0.0073503663
48,28,       -0.0115399366
48,29,       -0.0066637547
48,30,       -0.0073503663
48,31,        0.0127312078
48,32,       -0.0077931296
48,35,        0.0115399366
48,36,        0.0077931296
48,40,       -0.2051977757
48,41,       -0.0181030220
48,42,        0.4709799734
48,44,       -0.2347975232
48,45,        0.0295997475
48,46,       -0.0181030220
48,47,       -0.4709799734
48,48,     -102.8129926794
48,49,        0.2643972707
48,50,       -0.5952740284
48,52,        0.0295997475
48,53,       -0.2347975232
48,54,        0.5952740284
48,55,       -0.2051977757
49,8,        0.0015600549
49,10,       -0.0016090563
49,15,       -0.0016090563
49,20,        0.0066637547
49,21,        0.0051514104
49,24,       -0.0066637547
49,26,        0.0282927133
49,27,        0.0163348056
49,28,       -0.0077931296
49,29,       -0.0051514104
49,30,        0.0163348056
49,31,        0.0094309044
49,32,       -0.0025412056
49,35,        0.0077931296
49,36,        0.0025412056
49,40,       -0.1526498354
49,41,       -0.0104517846
49,42,        0.2843427582
49,44,       -0.0834847922
49,45,        0.0349861988
49,46,       -0.0104517846
49,47,       -0.2843427582
49,48,        0.2643972707
49,49,     -103.0550008979
49,50,       -0.3312592768
49,52,        0.0349861988
49,53,       -0.0834847922
49,54,        0.3312592768
49,55,       -0.1526498354
50,9,        0.0015600549
50,10,       -0.0013246859
50,17,       -0.0032181125
50,22,        0.0166933721
50,25,       -0.0108818658
50,26,       -0.0096507759
50,27,        0.0011293749
50,28,        0.0414096241
50,30,        0.0011293749
50,31,       -0.0083466860
50,32,        0.0197467813
50,37,        0.0160393020
50,42,       -0.2540314043
50,43,       -0.0209035693
50,44,        0.6500962098
50,45,       -0.0203576318
50,46,       -0.0179598159
50,47,        0.1697392576
50,48,       -0.5952740284
50,49,       -0.3312592768
50,50,     -101.2778363798
50,52,        0.0079352880
50,54,       -0.2450830159
50,55,        0.7811962782
51,11,        0.0013246859
51,12,        0.0013246859
51,14,       -0.0032181125
51,16,        0.0076035352
51,33,        0.0012019366
51,34,        0.0012019366
51,35,        0.0022587498
51,36,        0.0026122299
51,37,       -0.0029591397
51,38,        0.1697392576
51,39,        0.0170894222
51,41,        0.0079352880
51,43,        0.0235344901
51,46,       -0.5741184541
51,51,     -102.9971775664
51,52,        0.0431676863
51,53,        0.0431676863
51,54,        0.0209035693
51,55,        0.0179598159
52,11,        0.0015600549
52,13,        0.0013246859
52,15,       -0.0032181125
52,17,        0.0076035352
52,33,        0.0377236177
52,38,        0.0179598159
52,40,        0.0170894222
52,42,        0.0079352880
52,44,        0.0235344901
52,46,       -0.0209035693
52,47,        0.0203576318
52,48,        0.0295997475
52,49,        0.0349861988
52,50,        0.0079352880
52,51,        0.0431676863
52,52,     -103.0376749207
52,53,        0.0422900805
52,54,        0.0203576318
52,55,        0.0170894222
53,12,        0.0015600549
53,13,        0.0013246859
53,18,        0.0076035352
53,24,        0.0133275094
53,29,        0.0103028208
53,34,        0.0377236177
53,35,       -0.0155862592
53,36,       -0.0050824112
53,39,        0.0179598159
53,40,        0.1697392576
53,45,        0.0235344901
53,47,        0.5811078602
53,48,       -0.2347975232
53,49,       -0.0834847922
53,51,        0.0431676863
53,52,        0.0422900805
53,53,     -102.9406777339
53,54,       -0.6500962098
53,55,        0.1697392576
54,14,        0.0015600549
54,15,        0.0013246859
54,18,        0.0032181125
54,25,        0.0108818658
54,26,        0.0076946411
54,31,        0.0103028208
54,34,       -0.0166933721
54,35,        0.0414096241
54,36,        0.0197467813
54,37,       -0.0160393020
54,41,        0.0179598159
54,42,        0.1697392576
54,45,       -0.0079352880
54,47,       -0.2540314043
54,48,        0.5952740284
54,49,        0.3312592768
54,50,       -0.2450830159
54,51,        0.0209035693
54,52,        0.0203576318
54,53,       -0.6500962098
54,54,     -101.2778363797
54,55,       -0.7811962782
55,16,        0.0015600549
55,17,        0.0013246859
55,18,        0.0013246859
55,28,        0.0133275094
55,32,        0.0103028208
55,35,       -0.0133275094
55,36,       -0.0103028208
55,37,        0.0537467365
55,43,        0.0179598159
55,44,        0.1697392576
55,45,        0.0170894222
55,48,       -0.2051977757
55,49,       -0.1526498354
55,50,        0.7811962782
55,51,        0.0179598159
55,52,        0.0170894222
55,53,        0.1697392576
55,54,       -0.7811962782
55,55,      -99.8557315152
