i,j,val
19,46,        0.3026015092
19,47,       -0.1506826971
19,48,        0.0000000000
19,49,        0.0000000000
19,50,        0.0000000000
20,1,        0.0141152690
20,2,        0.2630989253
20,3,        0.6240299423
20,4,        0.0000000000
20,5,        0.0000000000
20,6,        0.0000000000
20,7,        0.0000000000
20,8,        0.0000000000
20,9,        0.0000000000
20,10,        0.5191921419
20,11,        0.1730640473
20,12,        0.1730640473
20,13,        0.0000000000
20,14,        0.0000000000
20,15,        0.0000000000
20,16,        0.6314956873
20,17,        0.0000000000
20,18,        0.0000000000
20,19,        0.0000000000
20,20,        1.0000000000
20,21,        0.3333333333
20,22,        0.3333333333
20,23,        0.0000000000
20,24,        0.0000000000
20,25,        0.0000000000
20,26,        0.0214225109
20,27,        0.3309752179
20,28,        0.2709940728
20,29,        0.0000000000
20,30,        0.0000000000
20,31,       -0.4434698642
20,32,        0.0000000000
20,33,        0.0000000000
20,34,       -0.2249931684
20,35,        0.1975826369
20,36,        0.0658608790
20,37,        0.5071342336
20,38,        0.0000000000
20,39,        0.0000000000
20,40,        0.0000000000
20,41,        0.1452304450
20,42,        0.0000000000
20,43,        0.0000000000
20,44,       -0.0507328446
20,45,        0.1516233535
20,46,        0.0505411178
20,47,        0.4150737981
20,48,        0.0000000000
20,49,        0.0000000000
20,50,        0.0000000000
21,1,        0.0141152690
21,2,        0.2630989253
21,3,        0.6240299423
21,4,        0.0000000000
21,5,        0.0000000000
21,6,        0.0000000000
21,7,        0.0000000000
21,8,        0.0000000000
21,9,        0.0000000000
21,10,        0.1730640473
21,11,        0.5191921419
21,12,        0.1730640473
21,13,        0.0000000000
21,14,        0.0000000000
21,15,        0.0000000000
21,16,        0.6314956873
21,17,        0.0000000000
21,18,        0.0000000000
21,19,        0.0000000000
21,20,        0.3333333333
21,21,        1.0000000000
21,22,        0.3333333333
21,23,        0.0000000000
21,24,        0.0000000000
21,25,        0.0000000000
21,26,        0.0214225109
21,27,        0.3309752179
21,28,        0.2709940728
21,29,        0.0000000000
21,30,        0.0000000000
21,31,       -0.4434698642
21,32,        0.0000000000
21,33,        0.0000000000
21,34,       -0.2249931684
21,35,        0.0658608790
21,36,        0.1975826369
21,37,        0.5071342336
21,38,        0.0000000000
21,39,        0.0000000000
21,40,        0.0000000000
21,41,        0.1452304450
21,42,        0.0000000000
21,43,        0.0000000000
21,44,       -0.0507328446
21,45,        0.0505411178
21,46,        0.1516233535
21,47,        0.4150737981
21,48,        0.0000000000
21,49,        0.0000000000
21,50,        0.0000000000
22,1,        0.0141152690
22,2,        0.2630989253
22,3,        0.6240299423
22,4,        0.0000000000
